date,win
2019-8-7 5:00:00,3031.538400000000
2019-12-17 7:00:00,69.990000000000
2019-12-1 5:00:00,980.504999820000
2019-9-21 6:00:00,3179.106200000000
2019-10-30 6:00:00,1072.402695000000
2019-11-30 7:00:00,78.920000000000
2019-8-29 3:00:00,875.814000000000
2019-10-7 7:00:00,1189.692500000000
2019-8-6 4:00:00,3704.911199960000
2019-10-14 7:00:00,96.750000000000
2019-11-23 7:00:00,54.820000000000
2019-6-4 3:00:00,87.035000000000
2019-7-13 3:00:00,570.374999851000
2019-12-16 3:00:00,1656.935400000000
2019-9-2 3:00:00,1541.969599990000
2019-10-3 5:00:00,813.694600000000
2019-12-9 3:00:00,971.120000000000
2019-11-4 7:00:00,208.395000000000
2019-6-8 5:00:00,293.845000000000
2019-11-26 5:00:00,108.125000000000
2019-9-9 3:00:00,2297.652000000000
2019-6-1 5:00:00,145.850000000000
2019-7-2 7:00:00,249.907500000000
2019-7-9 7:00:00,147.250000000000
2019-9-29 4:00:00,1440.930280000000
2019-7-17 5:00:00,335.370000029000
2019-11-19 5:00:00,899.304100000000
2019-10-10 5:00:00,1319.959550000000
2019-7-24 5:00:00,1464.859800000000
2019-7-2 4:00:00,1246.059250001000
2019-9-10 7:00:00,2452.564400000000
2019-7-9 4:00:00,2192.555933420000
2019-9-2 6:00:00,6834.857776635000
2019-8-26 5:00:00,2661.192600006000
2019-7-10 5:00:00,1738.602000000000
2019-12-5 7:00:00,33.500000000000
2019-8-18 4:00:00,4252.010500000000
2019-8-25 4:00:00,2844.865000000000
2019-9-3 7:00:00,125.390800000000
2019-8-17 3:00:00,3304.270000000000
2019-10-19 7:00:00,1689.126700000000
2019-10-26 7:00:00,64.125000000000
2019-9-17 7:00:00,103.208333322000
2019-7-1 3:00:00,894.395000000000
2019-6-9 6:00:00,825.520000000000
2019-10-2 4:00:00,1363.332900000000
2019-11-16 7:00:00,64.860000000000
2019-6-20 5:00:00,1944.080000000000
2019-9-21 3:00:00,3393.598199920000
2019-9-28 3:00:00,1106.702300000000
2019-11-27 6:00:00,992.693000000000
2019-11-11 4:00:00,1072.095426640000
2019-11-18 4:00:00,1598.061700000000
2019-7-29 5:00:00,2215.314600020000
2019-11-7 5:00:00,2234.544600000000
2019-6-16 6:00:00,356.303733325000
2019-7-25 6:00:00,363.502400000000
2019-6-27 5:00:00,492.342199985000
2019-9-22 7:00:00,807.245187400000
2019-11-3 3:00:00,1435.285400000000
2019-7-21 4:00:00,644.496000000000
2019-7-28 4:00:00,1624.715000000000
2019-11-4 4:00:00,3007.942000000000
2019-6-24 7:00:00,69.680000000000
2019-6-12 4:00:00,1303.745000000000
2019-12-17 4:00:00,2427.392897600000
2019-9-29 7:00:00,634.190800000000
2019-10-14 4:00:00,2663.968133369000
2019-6-17 7:00:00,124.700000000000
2019-6-19 4:00:00,245.490000000000
2019-10-7 4:00:00,1671.441300000000
2019-7-6 6:00:00,812.078000000000
2019-11-23 4:00:00,1322.904829989000
2019-9-5 4:00:00,5464.716599920000
2019-8-29 6:00:00,1851.562200000000
2019-12-2 6:00:00,1253.470000000000
2019-9-25 5:00:00,1407.360800000000
2019-8-22 6:00:00,4303.174600000000
2019-10-21 4:00:00,1992.323920000000
2019-7-13 6:00:00,528.924999988000
2019-11-30 4:00:00,1541.298333346000
2019-12-9 6:00:00,718.961430000000
2019-8-8 4:00:00,3038.703466650000
2019-11-9 4:00:00,1802.534435000000
2019-9-26 6:00:00,2602.348625000000
2019-12-19 4:00:00,2671.225350000000
2019-6-18 6:00:00,1420.785000000000
2019-11-16 4:00:00,1274.012775030000
2019-8-1 4:00:00,1192.472880000000
2019-12-11 3:00:00,691.735000024000
2019-12-18 3:00:00,2099.393875000000
2019-6-19 7:00:00,132.720800000000
2019-6-26 7:00:00,426.860000000000
2019-12-4 3:00:00,1394.098966654000
2019-7-15 6:00:00,684.296933430000
2019-10-15 5:00:00,1976.338350000000
2019-6-3 5:00:00,511.913333320000
2019-7-8 6:00:00,667.573999960000
2019-10-8 5:00:00,694.710000000000
2019-9-3 4:00:00,6681.430700000000
2019-8-31 6:00:00,4207.774000000000
2019-10-1 5:00:00,1663.247075000000
2019-10-19 4:00:00,3385.198035000000
2019-8-24 6:00:00,3667.920300000000
2019-8-17 6:00:00,5519.271600000000
2019-11-17 5:00:00,1826.106720000000
2019-7-1 6:00:00,297.800000000000
2019-8-28 5:00:00,3151.239500000000
2019-9-19 6:00:00,3666.740700000000
2019-11-24 5:00:00,1158.554000000000
2019-12-15 5:00:00,1430.645200000000
2019-8-20 4:00:00,2848.292620000000
2019-11-20 3:00:00,1630.516400000000
2019-12-8 5:00:00,781.906250000000
2019-7-27 3:00:00,279.743000000000
2019-11-27 3:00:00,398.880000000000
2019-12-7 4:00:00,1148.382400000000
2019-11-28 4:00:00,2251.282860000000
2019-7-4 4:00:00,1010.995000000000
2019-6-11 3:00:00,860.778300000000
2019-10-12 4:00:00,2521.931300000000
2019-7-23 7:00:00,319.320000000000
2019-11-13 3:00:00,629.238000000000
2019-6-15 5:00:00,1555.690000000000
2019-9-15 4:00:00,6349.169240052000
2019-7-16 7:00:00,683.455500000000
2019-6-30 3:00:00,1061.152000000000
2019-10-31 4:00:00,2294.002616680000
2019-9-22 4:00:00,4844.022733232500
2019-7-11 4:00:00,6326.126199861000
2019-7-15 0:00:00,0.000000000000
2019-11-12 5:00:00,1482.765933297000
2019-11-5 5:00:00,1760.370925000000
2019-10-23 6:00:00,1785.169520000000
2019-8-5 6:00:00,249.756500000000
2019-7-22 0:00:00,619.712000000000
2019-6-22 5:00:00,2819.230300000000
2019-10-16 6:00:00,1013.081725000000
2019-8-27 4:00:00,3818.315233298500
2019-7-31 5:00:00,2233.710600025000
2019-9-7 6:00:00,5956.678750080000
2019-7-8 3:00:00,1907.460000000000
2019-12-4 6:00:00,578.042000000000
2019-7-15 3:00:00,799.159900000000
2019-8-24 3:00:00,1562.944200000000
2019-12-11 6:00:00,2478.627000000000
2019-12-12 7:00:00,34.050000000000
2019-8-31 3:00:00,2695.085000000000
2019-7-16 4:00:00,563.414800000000
2019-10-23 3:00:00,715.940800000000
2019-8-1 7:00:00,76.955000000000
2019-12-19 7:00:00,23.400000000000
2019-9-7 3:00:00,2064.403200000000
2019-9-14 3:00:00,3249.004500000000
2019-7-4 7:00:00,328.896000065000
2019-11-20 6:00:00,1190.535545000000
2019-6-18 3:00:00,324.730000026000
2019-11-2 7:00:00,88.600000000000
2019-10-30 3:00:00,419.988200000000
2019-6-25 3:00:00,508.306666675000
2019-11-9 7:00:00,689.958000000000
2019-7-23 4:00:00,1037.408200000000
2019-6-23 6:00:00,908.729999976000
2019-9-23 5:00:00,3254.396000000000
2019-7-30 4:00:00,3246.731500000000
2019-11-13 6:00:00,1264.378200000000
2019-9-30 5:00:00,1456.727000000000
2019-12-16 6:00:00,1126.278510000000
2019-9-8 7:00:00,197.115000000000
2019-6-30 6:00:00,8282.382400000000
2019-9-15 7:00:00,111.675000000000
2019-8-6 7:00:00,3661.700600000000
2019-10-24 7:00:00,279.390400000000
2019-8-5 3:00:00,1306.549000000000
2019-10-31 7:00:00,724.990000000000
2019-8-20 7:00:00,1640.455000000000
2019-6-26 4:00:00,2162.935000000000
2019-11-21 7:00:00,78.209999989000
2019-9-26 3:00:00,987.356000000000
2019-11-28 7:00:00,228.800000000000
2019-7-20 6:00:00,733.848499988000
2019-10-20 5:00:00,2527.479537500000
2019-9-4 5:00:00,3498.416700000000
2019-10-5 7:00:00,484.714800000000
2019-7-27 6:00:00,570.970400000000
2019-10-12 7:00:00,213.203400000000
2019-6-11 6:00:00,945.780000000000
2019-9-11 5:00:00,6676.525299980000
2019-8-16 5:00:00,309.750000000000
2019-9-18 5:00:00,4165.775870000000
2019-10-27 5:00:00,1773.901466651400
