date,count
"2016-05-02 00:01:44","33"
"2016-05-03 18:14:39","46"
"2016-05-04 00:01:44","96"
"2016-05-05 00:01:44","80"
"2016-05-06 07:10:47","73"
"2016-05-07 01:14:49","27"
"2016-05-08 00:01:48","62"
"2016-05-09 17:47:52","83"
"2016-05-10 12:55:38","60"
"2016-05-11 00:01:49","86"
"2016-05-12 00:01:46","77"
"2016-05-13 00:01:56","19"
"2016-05-14 00:01:48","36"
"2016-05-15 00:01:55","57"
"2016-05-16 00:01:53","76"
"2016-05-17 02:33:21","52"
"2016-05-18 03:10:05","62"
"2016-05-19 03:24:15","56"
"2016-05-20 03:38:40","47"
"2016-05-21 02:52:30","46"
"2016-05-22 02:44:40","61"
"2016-05-23 03:20:59","67"
"2016-05-24 02:05:45","53"
"2016-05-25 20:01:52","76"
"2016-05-26 06:26:29","55"
"2016-05-27 03:34:00","27"
"2016-05-28 20:01:53","21"
"2016-05-29 17:09:42","41"
"2016-05-30 09:35:10","55"
"2016-05-31 20:01:52","45"
"2016-06-01 22:05:02","65"
"2016-06-02 15:30:22","48"
"2016-06-03 04:04:53","25"
"2016-06-04 23:06:39","17"
"2016-06-05 10:30:51","73"
"2016-06-06 10:01:42","17"
"2016-06-07 11:18:12","42"
"2016-06-08 20:01:49","51"
"2016-06-09 02:03:38","25"
"2016-06-10 00:01:57","11"
"2016-06-11 09:38:34","35"
"2016-06-12 09:32:48","27"
"2016-06-13 00:01:52","39"
"2016-06-14 18:55:16","37"
"2016-06-15 22:06:13","62"
"2016-06-16 00:01:47","39"
"2016-06-17 09:37:42","15"
"2016-06-18 20:44:04","11"
"2016-06-19 22:46:50","26"
"2016-06-20 01:06:06","57"
"2016-06-21 00:00:52","46"
"2016-06-22 00:01:59","103"
"2016-06-23 00:01:48","56"
"2016-06-24 00:01:54","36"
"2016-06-25 00:01:56","27"
"2016-06-26 00:01:52","49"
"2016-06-27 21:55:45","40"
"2016-06-28 00:11:38","48"
"2016-06-29 16:33:50","50"
"2016-06-30 01:33:20","51"
"2016-07-01 00:01:54","32"
"2016-07-02 00:01:51","8"
"2016-07-03 07:17:43","79"
"2016-07-04 19:39:34","14"
"2016-07-06 11:09:49","1"
"2016-07-07 22:41:27","12"
"2016-07-08 00:53:56","10"
"2016-07-09 23:00:25","10"
"2016-07-10 16:49:23","50"
"2016-07-11 22:43:57","37"
"2016-07-12 18:19:32","29"
"2016-07-13 00:01:49","30"
"2016-07-14 00:01:58","23"
"2016-07-16 22:09:04","7"
"2016-07-17 06:37:49","37"
"2016-07-18 09:59:36","29"
"2016-07-19 10:28:17","31"
"2016-07-20 18:12:24","40"
"2016-07-21 10:24:54","58"
"2016-07-22 00:01:57","9"
"2016-07-23 07:51:30","14"
"2016-07-24 00:01:54","45"
"2016-07-25 10:15:03","35"
"2016-07-26 08:30:00","43"
"2016-07-27 16:41:24","36"
"2016-07-28 00:01:54","59"
"2016-07-29 00:02:02","7"
"2016-07-30 00:01:57","17"
"2016-07-31 00:01:55","47"
"2016-08-01 00:02:00","42"
"2016-08-02 11:15:34","43"
"2016-08-03 00:01:55","47"
"2016-08-04 00:02:00","37"
"2016-08-05 01:59:49","2"
"2016-08-06 21:23:58","25"
"2016-08-07 13:15:02","34"
"2016-08-08 08:00:00","29"
